,date,line,tweet,stop,restart,tweet_preprocess
128,2018-01-13 14:02:25-05:00,stm_Verte,Service normal du métro  #stminfo  D 1,0,1,service normal métro
129,2018-01-14 00:52:24-05:00,stm_Jaune,Arrêt ligne JAUNE entre Longueuil et Berri-UQAM. Personne non autorisée sur la voie. Durée indéterminée.  #stminfo  W 1,1,0,arrêt ligne entre longueuil berri-uqam personne autorisée voie durée indéterminée
130,2018-01-14 00:58:23-05:00,stm_Jaune,Service normal du métro  #stminfo  R 1,0,1,service normal métro
131,2018-01-15 14:52:21-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 15h45.  #stminfo  X 12 1,1,0,arrêt ligne entre côte-vertu berri-uqam inter services médicaux d'urgence reprise prévue vers
132,2018-01-15 14:54:12-05:00,stm_Orange,Vous pouvez utiliser le calculateur d’itinéraires en décochant l’option «utilisation du métro»  http://ow.ly/DFXaI http://   #stminfo,1,0,vous pouvez utiliser calculateur d’itinéraires décochant l’option «utilisation métro»
133,2018-01-15 14:56:30-05:00,stm_Orange,N’oubliez pas la ligne Verte comme moyen alternatif pour vous déplacer dans le centre-ville  http://ow.ly/tPsX6 http://   #stminfo 1,0,0,n’oubliez ligne verte comme moyen alternatif pour vous déplacer dans centre-ville
134,2018-01-15 15:13:11-05:00,stm_Orange,Interruption en cours --> Pour d’autres options pour vos déplacements : calculateur d’itinéraires (en décochant option métro) :  http://ow.ly/DFXaI http://   #stminfo 1,1,0,interruption cours pour d’autres options pour déplacements calculateur d’itinéraires décochant option métro
135,2018-01-15 15:26:19-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 15h45.  #stminfo  H 2 2,1,0,arrêt ligne entre côte-vertu berri-uqam inter services médicaux d'urgence reprise prévue vers
136,2018-01-15 15:44:18-05:00,stm_Orange,Arrêt prolongé ligne ORANGE entre Côte-Vertu et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 16h10.  #stminfo  T 2 2,1,0,arrêt prolongé ligne entre côte-vertu berri-uqam inter services médicaux d'urgence reprise prévue vers
137,2018-01-15 15:56:20-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et Berri-UQAM. Incident. Reprise prévue vers 16h10.  #stminfo  L 1 1,1,0,arrêt ligne entre côte-vertu berri-uqam incident reprise prévue vers
138,2018-01-15 15:59:26-05:00,stm_Orange,Rappel: N’oubliez pas la ligne Verte comme moyen alternatif pour vous déplacer dans le centre-ville  http://ow.ly/tPsX6 http://   #stminfo 1 1,0,0,rappel n’oubliez ligne verte comme moyen alternatif pour vous déplacer dans centre-ville
139,2018-01-15 16:06:19-05:00,stm_Orange,Service normal du métro  #stminfo  P 1 2,0,1,service normal métro
140,2018-01-15 16:34:13-05:00,stm_Orange,Le service reprend graduellement sur la ligne orange suite à l’interruption de service survenue plus tôt. Prévoyez un achalandage plus important sur les quais. Merci pour votre patience.  #stminfo 15 3 4,1,0,service reprend graduellement ligne orange suite l’interruption service survenue plus prévoyez achalandage plus important quais merci pour votre patience
141,2018-01-15 17:00:07-05:00,stm_Orange,Bonjour Martin! Une interruption de service survenue juste avant l'heure de pointe engendre quelques délais sur la ligne orange et un achalandage accru. Nous sommes désolés pour les inconvénients. 1,1,0,bonjour martin interruption service survenue juste avant l'heure pointe engendre quelques délais ligne orange achalandage accru nous sommes désolés pour inconvénients
142,2018-01-16 17:20:25-05:00,stm_Orange,"Bonjour Simon, il y a en effet eu un ralentissement de service sur la ligne orange en raison d'une porte de train bloquée, mais le service régulier reprend graduellement actuellement, merci! 2",0,0,bonjour simon effet ralentissement service ligne orange raison d'une porte train bloquée mais service régulier reprend graduellement actuellement merci
143,2018-01-20 06:50:16-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et St-Michel. Dégagement de fumée. Reprise prévue vers 7h15.  #stminfo  Y,1,0,arrêt ligne entre snowdon st-michel dégagement fumée reprise prévue vers
144,2018-01-20 06:54:13-05:00,stm_Bleue,Pour d’autres options pour vos déplacements : calculateur d’itinéraires (en décochant option métro) :  http://ow.ly/DFXaI http://   #stminfo,0,0,pour d’autres options pour déplacements calculateur d’itinéraires décochant option métro
145,2018-01-20 06:58:06-05:00,stm_Orange,Arrêt ligne ORANGE entre Berri-UQAM et H-Bourassa. Dégagement de fumée. Reprise prévue vers 7h15.  #stminfo  O 1,1,0,arrêt ligne entre berri-uqam h-bourassa dégagement fumée reprise prévue vers
146,2018-01-20 06:59:09-05:00,stm_Orange,Vous pouvez utiliser le calculateur d’itinéraires en décochant l’option «utilisation du métro»  http://ow.ly/DFXaI http://   #stminfo 1,1,0,vous pouvez utiliser calculateur d’itinéraires décochant l’option «utilisation métro»
147,2018-01-20 07:16:36-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et St-Michel. Dégagement de fumée. Reprise prévue vers 7h30.  #stminfo  G 2,1,0,arrêt ligne entre snowdon st-michel dégagement fumée reprise prévue vers
148,2018-01-20 07:18:16-05:00,stm_Orange,Arrêt prolongé ligne ORANGE entre Berri-UQAM et H-Bourassa. Dégagement de fumée. Reprise prévue vers 7h30.  #stminfo  X 1 3 1,1,0,arrêt prolongé ligne entre berri-uqam h-bourassa dégagement fumée reprise prévue vers
149,2018-01-20 07:24:10-05:00,stm_Orange,Service normal du métro sur la ligne ORANGE.  #stminfo  J 3,0,1,service normal métro ligne
150,2018-01-20 07:30:33-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et St-Michel. Dégagement de fumée. Reprise prévue vers 7h45.  #stminfo  H,1,0,arrêt ligne entre snowdon st-michel dégagement fumée reprise prévue vers
151,2018-01-20 07:42:29-05:00,stm_Bleue,Service normal du métro  #stminfo  V 1 1,0,1,service normal métro
152,2018-01-24 09:24:12-05:00,stm_Jaune,Arrêt ligne JAUNE entre Longueuil et Berri-UQAM. Problème d'équipement de signalisation. Durée indéterminée.  #stminfo  N 1 13,1,0,arrêt ligne entre longueuil berri-uqam problème d'équipement signalisation durée indéterminée
153,2018-01-24 10:01:50-05:00,stm_Jaune,Service normal du métro  #stminfo  H 2 5 4,0,1,service normal métro
154,2018-01-24 17:07:54-05:00,stm_Orange,Arrêt ligne ORANGE entre H-Bourassa et Montmorency. Panne de train. Reprise prévue vers 17h25.  #stminfo  J 20 8,1,0,arrêt ligne entre h-bourassa montncy panne train reprise prévue vers
155,2018-01-24 17:25:29-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  R 1 2,1,0,reprise graduelle service ligne
156,2018-01-24 17:45:16-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  X 1 1,1,0,reprise graduelle service ligne
157,2018-01-24 18:07:52-05:00,stm_Orange,Service normal du métro  #stminfo  M 1,0,1,service normal métro
158,2018-01-25 12:12:18-05:00,stm_Jaune,Arrêt ligne JAUNE entre Longueuil et Berri-UQAM. Problème d'équipement de signalisation. Durée indéterminée.  #stminfo  P 3,1,0,arrêt ligne entre longueuil berri-uqam problème d'équipement signalisation durée indéterminée
159,2018-01-25 12:20:10-05:00,stm_Jaune,Arrêt ligne JAUNE entre Longueuil et Berri-UQAM. Problème d'équipement de signalisation. Reprise prévue vers 12h30.  #stminfo  S 2 1,1,0,arrêt ligne entre longueuil berri-uqam problème d'équipement signalisation reprise prévue vers
160,2018-01-25 12:26:11-05:00,stm_Jaune,Service normal du métro  #stminfo  O 2 1,0,1,service normal métro
161,2018-01-27 21:42:01-05:00,stm_Orange,Arrêt ligne ORANGE entre H-Bourassa et Montmorency. Problème d'équipement électrique. Durée indéterminée.  #stminfo  I 3 3,1,0,arrêt ligne entre h-bourassa montncy problème d'équipement électrique durée indéterminée
162,2018-01-27 22:01:57-05:00,stm_Orange,Arrêt prolongé ligne ORANGE entre H-Bourassa et Montmorency. Problème d'équipement électrique. Reprise prévue vers 22h30.  #stminfo  T 1,1,0,arrêt prolongé ligne entre h-bourassa montncy problème d'équipement électrique reprise prévue vers
163,2018-01-27 22:13:58-05:00,stm_Orange,Arrêt ligne ORANGE entre H-Bourassa et Montmorency. Incident. Durée indéterminée.  #stminfo  H 1 1,1,0,arrêt ligne entre h-bourassa montncy incident durée indéterminée
164,2018-01-27 22:17:55-05:00,stm_Orange,Service normal du métro  #stminfo  D,0,1,service normal métro
165,2018-01-30 14:49:44-05:00,stm_Verte,"Bonjour Hugues, il y a eu un ralentissement de service en raison d'une panne de train, mais le service régulier est maintenant rétabli, merci!",0,1,bonjour hugues ralentissement service raison d'une panne train mais service régulier maintenant rétabli merci
166,2018-02-02 10:29:05-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et St-Michel. Personne blessée ou malade. Reprise prévue vers 10h45.  #stminfo  Q 3,1,0,arrêt ligne entre snowdon st-michel personne blessée malade reprise prévue vers
167,2018-02-02 10:39:15-05:00,stm_Bleue,Service normal du métro  #stminfo  C 2 2,0,1,service normal métro
168,2018-02-02 14:54:59-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et Montmorency. Inter. services médicaux d'urgence. Reprise prévue vers 15h50.  #stminfo  A 11 2,1,0,arrêt ligne entre côte-vertu montncy inter services médicaux d'urgence reprise prévue vers
169,2018-02-02 14:57:06-05:00,stm_Orange,Arrêt ligne ORANGE entre Crémazie et Montmorency. Inter. services médicaux d'urgence. Reprise prévue vers 15h50.  #stminfo  A 3 1,1,0,arrêt ligne entre crémazie montncy inter services médicaux d'urgence reprise prévue vers
170,2018-02-02 15:03:12-05:00,stm_Orange,Service disrupted at this time: get new travel directions by unticking métro box:  http://bit.ly/18VVvwT http://    #stminfo 1,0,0,service disrupted time travel directions unticking métro
171,2018-02-02 15:06:08-05:00,stm_Orange,Un service spécial de bus a été demandé entre les stations Berri-UQAM et Cartier  #stminfo 4 1,0,0,service spécial demandé entre stations berri-uqam cartier
172,2018-02-02 15:34:30-05:00,stm_Orange,Rappel - Interruption de service en cours : un service spécial de bus fait la navette entre les stations Berri-UQAM et Cartier.  #stminfo 1 3,1,0,rappel interruption service cours service spécial fait navette entre stations berri-uqam cartier
173,2018-02-02 15:42:57-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  L 5 1,1,0,reprise graduelle service ligne
174,2018-02-02 16:04:31-05:00,stm_Orange,"Bonjour Karen! En effet, suivant une interruption de service importante, des délais demeurent possibles pendant un certain moment suivant la fin de l'incident, le temps de régulariser le service sur l'ensemble de la ligne",1,0,bonjour karen effet suivant interruption service importante délais demeurent possibles pendant certain moment suivant l'incident temps régulariser service l'ensemble ligne
175,2018-02-02 16:12:54-05:00,stm_Orange,Service normal du métro  #stminfo  C 2,0,1,service normal métro
176,2018-02-03 06:10:57-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et L-Groulx. Inter. services d'urgence. Reprise prévue vers 6h40.  #stminfo  Q 3 3,1,0,arrêt ligne entre côte-vertu l-groulx inter services d'urgence reprise prévue vers
177,2018-02-03 06:17:11-05:00,stm_Orange,Vous pouvez utiliser le calculateur d’itinéraires en décochant l’option «utilisation du métro»  http://ow.ly/DFXaI http://   #stminfo,1,0,vous pouvez utiliser calculateur d’itinéraires décochant l’option «utilisation métro»
178,2018-02-03 06:41:20-05:00,stm_Orange,Arrêt prolongé ligne ORANGE entre Côte-Vertu et L-Groulx. Inter. services d'urgence. Reprise prévue vers 7h00.  #stminfo  A 1 1,1,0,arrêt prolongé ligne entre côte-vertu l-groulx inter services d'urgence reprise prévue vers
179,2018-02-03 07:03:22-05:00,stm_Orange,Arrêt prolongé ligne ORANGE entre Côte-Vertu et L-Groulx. Inter. services d'urgence. Reprise prévue vers 7h30.  #stminfo  L 1 5 2,1,0,arrêt prolongé ligne entre côte-vertu l-groulx inter services d'urgence reprise prévue vers
180,2018-02-03 07:09:52-05:00,stm_Orange,La ligne 17 assure le service entre la station Côte-Vertu et Lionel-Groulx. Itinéraire et horaire :  http://ow.ly/Odx5w http://   #stminfo 1 1,0,0,ligne assure service entre station côte-vertu lionel-groulx itinéraire horaire
181,2018-02-03 07:19:16-05:00,stm_Orange,Service normal du métro  #stminfo  V 2 2,0,1,service normal métro
182,2018-02-04 17:32:55-05:00,stm_Orange,Arrêt ligne ORANGE entre Snowdon et Bonaventure. Personne blessée ou malade. Reprise prévue vers 17h45.  #stminfo  B 1 2,1,0,arrêt ligne entre snowdon bonaventure personne blessée malade reprise prévue vers
183,2018-02-04 17:38:38-05:00,stm_Orange,Pour d’autres options pour vos déplacements : calculateur d’itinéraires (en décochant option métro) :  http://ow.ly/DFXaI http://   #stminfo 1 1,0,0,pour d’autres options pour déplacements calculateur d’itinéraires décochant option métro
184,2018-02-04 17:44:50-05:00,stm_Orange,Arrêt prolongé ligne ORANGE entre Snowdon et Bonaventure. Personne blessée ou malade. Reprise prévue vers 17h55.  #stminfo  J 1 1,1,0,arrêt prolongé ligne entre snowdon bonaventure personne blessée malade reprise prévue vers
185,2018-02-04 17:48:50-05:00,stm_Orange,Service normal du métro  #stminfo  V 1,0,1,service normal métro
186,2018-02-06 00:28:50-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et L-Groulx. Personne non autorisée sur la voie. Reprise prévue vers 0h45.  #stminfo  C 1 1,1,0,arrêt ligne entre côte-vertu l-groulx personne autorisée voie reprise prévue vers
187,2018-02-06 00:51:02-05:00,stm_Orange,Arrêt prolongé ligne ORANGE entre Côte-Vertu et L-Groulx. Personne non autorisée sur la voie. Reprise prévue vers 0h55.  #stminfo  G 2 2,1,0,arrêt prolongé ligne entre côte-vertu l-groulx personne autorisée voie reprise prévue vers
188,2018-02-06 05:58:57-05:00,stm_Orange,Service normal du métro  #stminfo  G 2,0,1,service normal métro
189,2018-02-07 07:22:58-05:00,stm_Verte,Arrêt ligne VERTE entre Angrignon et H-Beaugrand. Dégagement de fumée. Reprise prévue vers 7h50.  #stminfo  N 1 8 3,1,0,arrêt ligne entre angrignon h-beaugrand dégagement fumée reprise prévue vers
190,2018-02-07 07:29:07-05:00,stm_Verte,Service normal du métro  #stminfo  W 6 2,0,1,service normal métro
191,2018-02-08 17:41:48-05:00,stm_Orange,"Bonjour Gabriel, il y a en effet eu un ralentissement de service plus tôt sur la ligne orange, l'incident est terminé, mais le service régulier reprend graduellement sur la ligne, merci!",0,0,bonjour gabriel effet ralentissement service plus ligne orange l'incident terminé mais service régulier reprend graduellement ligne merci
192,2018-02-11 23:42:50-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 0h04.  #stminfo  N 1 1,1,0,arrêt ligne entre côte-vertu montncy personne autorisée voie reprise prévue vers
193,2018-02-11 23:50:57-05:00,stm_Orange,Service normal du métro  #stminfo  D 1,0,1,service normal métro
194,2018-02-14 19:04:59-05:00,stm_Orange,"Bonjour Sonia, suivant un ralentissement de service sur la ligne orange, le service régulier reprend graduellement actuellement, merci!",0,0,bonjour sonia suivant ralentissement service ligne orange service régulier reprend graduellement actuellement merci
195,2018-02-15 20:36:46-05:00,stm_Verte,Arrêt ligne VERTE entre Viau et H-Beaugrand. Personne non autorisée sur la voie. Reprise prévue vers 20h54.  #stminfo  G,1,0,arrêt ligne entre viau h-beaugrand personne autorisée voie reprise prévue vers
196,2018-02-15 20:42:35-05:00,stm_Verte,"Interruption en cours : Pour d’autres options pour vos déplacements : vous pouvez utiliser le calculateur d’itinéraires (en décochant option métro) :  http://ow.ly/DFXaI http://   #stminfo stm.info stm.info Société de transport de Montréal Société de transport de Montréal Information en provenance de la STM. Une entreprise publique qui assure les besoins de mobilité de la population montréalaise, en offrant un réseau de transport collectif (bus et métro) performant. Information en provenance de la STM. Une entreprise publique qui assure les besoins de mobilité de la population montréalaise, en offrant un réseau de transport collectif (bus et métro) performant.",1,0,interruption cours pour d’autres options pour déplacements vous pouvez utiliser calculateur d’itinéraires décochant option métro stminfo stminfo société transport montréal société transport montréal information provenance entreprise publique assure besoins mobilité population montréalaise offrant réseau transport collectif métro performant information provenance entreprise publique assure besoins mobilité population montréalaise offrant réseau transport collectif métro performant
